"organisation_name"	"LAU_comb"	"organisation_latitude"	"organisation_longitude"	"year"	"sector"	"polygon_area"	"CoM_emis"	"EDGAR_emis"	"organisation_id"	"lau_population_2019_elab"	"population_adhesion"	"country_code.x"	"country_code.y"	"population"	"population2"	"population3"	"country"
"Duisburg"	"DE5112000"	51.4356002807617	6.76110982894897	2010	"RCO"	232.276530223823	803228.2562	1004274.9375	"13040"	"498590"	492870	"de"	"de"	492870	492870	492870	"de"
"Duisburg"	"DE5112000"	51.4356002807617	6.76110982894897	2010	"TRO_noRES"	232.276530223823	544774.9824	446872.59375	"13040"	"498590"	492870	"de"	"de"	492870	492870	492870	"de"
"Essen"	"DE5113000"	51.4579010009766	7.01483011245728	2011	"RCO"	209.915836722142	886655.6894	955879.5625	"13696"	"583109"	591018	"de"	"de"	591018	591018	591018	"de"
"Essen"	"DE5113000"	51.4579010009766	7.01483011245728	2011	"TRO_noRES"	209.915836722142	1128211.33	431186.1875	"13696"	"583109"	591018	"de"	"de"	591018	591018	591018	"de"
"Dormagen"	"DE5162004"	51.0931015014648	6.84212017059326	2007	"TRO_noRES"	84.7589310038774	158275.5964	89286.1328125	"13325"	"64335"	63097	"de"	"de"	63097	63097	63097	"de"
"Dormagen"	"DE5162004"	51.0931015014648	6.84212017059326	2007	"RCO"	84.7589310038774	91707.9354	214631.1875	"13325"	"64335"	63097	"de"	"de"	63097	63097	63097	"de"
"Bonn"	"DE5314000"	50.7355995178223	7.10233020782471	2007	"TRO_noRES"	141.258017357105	696334.457	207248.5625	"12084"	"327258"	329000	"de"	"de"	329000	329000	329000	"de"
"Bonn"	"DE5314000"	50.7355995178223	7.10233020782471	2007	"RCO"	141.258017357105	687248.568	405211.90625	"12084"	"327258"	329000	"de"	"de"	329000	329000	329000	"de"
"Bonn"	"DE5314000"	50.7355995178223	7.10233020782471	2012	"RCO"	141.258017357105	595247.034	446125.75	"12084"	"327258"	329000	"de"	"de"	329000	329000	329000	"de"
"Bonn"	"DE5314000"	50.7355995178223	7.10233020782471	2012	"TRO_noRES"	141.258017357105	742848.633	204332.890625	"12084"	"327258"	329000	"de"	"de"	329000	329000	329000	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2000	"TRO_noRES"	163.765234967215	401576.3445	215527.9375	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2000	"RCO"	163.765234967215	437426.8831	497821.125	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2009	"RCO"	163.765234967215	376366.972104	438726.75	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2009	"TRO_noRES"	163.765234967215	415358.874	199892.8125	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2010	"RCO"	163.765234967215	375769.370988	470391.71875	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2013	"TRO_noRES"	163.765234967215	431463.7309	203389.65625	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2013	"RCO"	163.765234967215	397708.8715	458572.5625	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2015	"RCO"	163.765234967215	373461.291	402340.125	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Aachen"	"DE5334002"	50.798698425293	6.05604982376099	2015	"TRO_noRES"	163.765234967215	444880.066	208049.828125	"11599"	"247380"	258828	"de"	"de"	258828	258828	258828	"de"
"Bottrop"	"DE5512000"	51.5222015380859	6.92421007156372	2009	"RCO"	99.7721655008737	193413.799486	304664.25	"14406"	"117383"	116771	"de"	"de"	116771	116771	116771	"de"
"Bottrop"	"DE5512000"	51.5222015380859	6.92421007156372	2009	"TRO_noRES"	99.7721655008737	277222.007761	153627.5625	"14406"	"117383"	116771	"de"	"de"	116771	116771	116771	"de"
"Bottrop"	"DE5512000"	51.5222015380859	6.92421007156372	2012	"RCO"	99.7721655008737	147465.618	294318.40625	"14406"	"117383"	116771	"de"	"de"	116771	116771	116771	"de"
"Bottrop"	"DE5512000"	51.5222015380859	6.92421007156372	2012	"TRO_noRES"	99.7721655008737	298842.7955	155984.390625	"14406"	"117383"	116771	"de"	"de"	116771	116771	116771	"de"
"Herten"	"DE5562020"	51.5938020247193	7.13478326797485	2006	"RCO"	36.7468817673659	123192.604938	166139.546875	"13679"	"61791"	63000	"de"	"de"	63000	63000	63000	"de"
"Herten"	"DE5562020"	51.5938020247193	7.13478326797485	2006	"TRO_noRES"	36.7468817673659	133147.06668	70462.6328125	"13679"	"61791"	63000	"de"	"de"	63000	63000	63000	"de"
"Herten"	"DE5562020"	51.5938020247193	7.13478326797485	2010	"RCO"	36.7468817673659	211456.299414	141701.640625	"13679"	"61791"	63000	"de"	"de"	63000	63000	63000	"de"
"Herten"	"DE5562020"	51.5938020247193	7.13478326797485	2010	"TRO_noRES"	36.7468817673659	610645.52376	67777.703125	"13679"	"61791"	63000	"de"	"de"	63000	63000	63000	"de"
"Bielefeld"	"DE5711000"	52.0214996337891	8.53588962554932	2014	"TRO_noRES"	257.653325711463	749088.8921	305015.46875	"12021"	"333786"	325000	"de"	"de"	325000	325000	325000	"de"
"Bielefeld"	"DE5711000"	52.0214996337891	8.53588962554932	2014	"RCO"	257.653325711463	533141.0023	577362.8125	"12021"	"333786"	325000	"de"	"de"	325000	325000	325000	"de"
"Dortmund"	"DE5913000"	51.5111999511719	7.46548986434937	2008	"RCO"	278.961665416806	1102123.427875	1105936.25	"11602"	"587010"	580956	"de"	"de"	580956	580956	580956	"de"
"Dortmund"	"DE5913000"	51.5111999511719	7.46548986434937	2008	"TRO_noRES"	278.961665416806	907772.38212	473078.25	"11602"	"587010"	580956	"de"	"de"	580956	580956	580956	"de"
"Hagen"	"DE5914000"	51.3586387634277	7.47567987442017	2010	"RCO"	159.786930460841	334593.465	387439.03125	"15356"	"188814"	186000	"de"	"de"	186000	186000	186000	"de"
"Hagen"	"DE5914000"	51.3586387634277	7.47567987442017	2010	"TRO_noRES"	159.786930460841	358949.76	196473.9375	"15356"	"188814"	186000	"de"	"de"	186000	186000	186000	"de"
"Offenbach am Main"	"DE6413000"	50.0968017578125	8.77190017700195	2006	"TRO_noRES"	45.1231587874649	244729.0098	74646.9765625	"17058"	"128744"	124849	"de"	"de"	124849	124849	124849	"de"
"Offenbach am Main"	"DE6413000"	50.0968017578125	8.77190017700195	2006	"RCO"	45.1231587874649	230171.6164	160428.578125	"17058"	"128744"	124849	"de"	"de"	124849	124849	124849	"de"
"Hanau"	"DE6435014"	50.1332015991211	8.91740989685059	2009	"RCO"	77.6810474377892	209333.268	179095.71875	"11607"	"96023"	88182	"de"	"de"	88182	88182	88182	"de"
"Hanau"	"DE6435014"	50.1332015991211	8.91740989685059	2009	"TRO_noRES"	77.6810474377892	245290.827	100641.8984375	"11607"	"96023"	88182	"de"	"de"	88182	88182	88182	"de"
"Hanau"	"DE6435014"	50.1332015991211	8.91740989685059	2014	"RCO"	77.6810474377892	179094.19	160705.78125	"11607"	"96023"	88182	"de"	"de"	88182	88182	88182	"de"
"Hanau"	"DE6435014"	50.1332015991211	8.91740989685059	2014	"TRO_noRES"	77.6810474377892	217731.543	106148.3125	"11607"	"96023"	88182	"de"	"de"	88182	88182	88182	"de"
"Worms"	"DE7319000"	49.6296997070313	8.36271953582764	2004	"RCO"	109.49587278748	263390.16423323	150457.96875	"13275"	"83330"	86623	"de"	"de"	86623	86623	86623	"de"
"Worms"	"DE7319000"	49.6296997070313	8.36271953582764	2004	"TRO_noRES"	109.49587278748	178423.438423536	87086.546875	"13275"	"83330"	86623	"de"	"de"	86623	86623	86623	"de"
"Worms"	"DE7319000"	49.6296997070313	8.36271953582764	2012	"TRO_noRES"	109.49587278748	185184.052	82885.4296875	"13275"	"83330"	86623	"de"	"de"	86623	86623	86623	"de"
"Worms"	"DE7319000"	49.6296997070313	8.36271953582764	2012	"RCO"	109.49587278748	103854.807	143674.109375	"13275"	"83330"	86623	"de"	"de"	86623	86623	86623	"de"
"Stuttgart"	"DE8111000"	48.7747001647949	9.17815971374512	2009	"RCO"	209.781815697851	793725.263612	1025095.5	"11619"	"634830"	634830	"de"	"de"	634830	634830	634830	"de"
"Stuttgart"	"DE8111000"	48.7747001647949	9.17815971374512	2009	"TRO_noRES"	209.781815697851	940812.76116	318924.65625	"11619"	"634830"	634830	"de"	"de"	634830	634830	634830	"de"
"Ludwigsburg"	"DE8118048"	48.8959007263184	9.1927604675293	2007	"RCO"	43.63753964515	223351.893	114079.578125	"15400"	"93499"	86793	"de"	"de"	86793	86793	86793	"de"
"Ludwigsburg"	"DE8118048"	48.8959007263184	9.1927604675293	2007	"TRO_noRES"	43.63753964515	152696.439	49964.234375	"15400"	"93499"	86793	"de"	"de"	86793	86793	86793	"de"
"Ludwigsburg"	"DE8118048"	48.8959007263184	9.1927604675293	2000	"TRO_noRES"	43.63753964515	113150.022	54113.42578125	"15400"	"93499"	86793	"de"	"de"	86793	86793	86793	"de"
"Ludwigsburg"	"DE8118048"	48.8959007263184	9.1927604675293	2000	"RCO"	43.63753964515	225352.992	141585.703125	"15400"	"93499"	86793	"de"	"de"	86793	86793	86793	"de"
"Ludwigsburg"	"DE8118048"	48.8959007263184	9.1927604675293	2016	"RCO"	43.63753964515	162783.752	124738.3046875	"15400"	"93499"	86793	"de"	"de"	86793	86793	86793	"de"
"Ludwigsburg"	"DE8118048"	48.8959007263184	9.1927604675293	2016	"TRO_noRES"	43.63753964515	102493.034	52605.66015625	"15400"	"93499"	86793	"de"	"de"	86793	86793	86793	"de"
"Karlsruhe"	"DE8212000"	49.0085983276367	8.40318012237549	2007	"RCO"	174.052958406672	533444.96	350500.3125	"12852"	"313092"	304619	"de"	"de"	304619	304619	304619	"de"
"Karlsruhe"	"DE8212000"	49.0085983276367	8.40318012237549	2007	"TRO_noRES"	174.052958406672	571420.972	192428.75	"12852"	"313092"	304619	"de"	"de"	304619	304619	304619	"de"
"Heidelberg"	"DE8221000"	49.4123001098633	8.71102046966553	2010	"RCO"	109.861802197331	259598.5	239977.25	"11609"	"160355"	160000	"de"	"de"	160000	160000	160000	"de"
"Heidelberg"	"DE8221000"	49.4123001098633	8.71102046966553	2010	"TRO_noRES"	109.861802197331	273900	100503.578125	"11609"	"160355"	160000	"de"	"de"	160000	160000	160000	"de"
"Mannheim"	"DE8222000"	49.4888000488281	8.46809959411621	2005	"RCO"	144.877670815598	678486	516069.71875	"13337"	"309370"	311342	"de"	"de"	311342	311342	311342	"de"
"Mannheim"	"DE8222000"	49.4888000488281	8.46809959411621	2005	"TRO_noRES"	144.877670815598	66056.4	197198.484375	"13337"	"309370"	311342	"de"	"de"	311342	311342	311342	"de"
"München"	"DE9162000"	48.1377983093262	11.5759000778198	2012	"TRO_noRES"	311.400217708016	475818.165	681468.6875	"11612"	"1471508"	1562128	"de"	"de"	1562128	1562128	1562128	"de"
"München"	"DE9162000"	48.1377983093262	11.5759000778198	2012	"RCO"	311.400217708016	540205.0836	2279963.25	"11612"	"1471508"	1562128	"de"	"de"	1562128	1562128	1562128	"de"
"Nürnberg"	"DE9564000"	49.4552001953125	11.0771999359131	2004	"TRO_noRES"	186.694598342494	1023633	323569.25	"11616"	"518365"	503263	"de"	"de"	503263	503263	503263	"de"
"Nürnberg"	"DE9564000"	49.4552001953125	11.0771999359131	2004	"RCO"	186.694598342494	1534524.466	855423.5	"11616"	"518365"	503263	"de"	"de"	503263	503263	503263	"de"
"Nürnberg"	"DE9564000"	49.4552001953125	11.0771999359131	2013	"TRO_noRES"	186.694598342494	1267859.866	315489.6875	"11616"	"518365"	503263	"de"	"de"	503263	503263	503263	"de"
"Nürnberg"	"DE9564000"	49.4552001953125	11.0771999359131	2013	"RCO"	186.694598342494	909437.117	825231.625	"11616"	"518365"	503263	"de"	"de"	503263	503263	503263	"de"
"Køge"	"DK259"	55.4565582275391	12.1827697753906	2008	"RCO"	255.752350990168	116390.8989	114891.171875	"15584"	"60675"	57275	"dk"	"dk"	57275	57275	57275	"dk"
"Roskilde"	"DK265"	55.6344985961914	12.08899974823	2008	"RCO"	212.261518573485	87610.18	140714.671875	"12800"	"87577"	81800	"dk"	"dk"	81800	81800	81800	"dk"
"Roskilde"	"DK265"	55.6344985961914	12.08899974823	2008	"TRO_noRES"	212.261518573485	166981.192	124903.6328125	"12800"	"87577"	81800	"dk"	"dk"	81800	81800	81800	"dk"
"Holbæk"	"DK316"	55.7146987915039	11.7175998687744	2008	"RCO"	577.331371086806	98320.041	134306.25	"12582"	"71297"	70000	"dk"	"dk"	70000	70000	70000	"dk"
"Holbæk"	"DK316"	55.7146987915039	11.7175998687744	2008	"TRO_noRES"	577.331371086806	204448.574	166262.296875	"12582"	"71297"	70000	"dk"	"dk"	70000	70000	70000	"dk"
"Odense"	"DK461"	55.3960113525391	10.388560295105	2010	"RCO"	304.420014261944	82736.58	229246.859375	"15976"	"204182"	193370	"dk"	"dk"	193370	193370	193370	"dk"
"Odense"	"DK461"	55.3960113525391	10.388560295105	2010	"TRO_noRES"	304.420014261944	287719.65	208739.734375	"15976"	"204182"	193370	"dk"	"dk"	193370	193370	193370	"dk"
"Sonderborg"	"DK540"	54.908748626709	9.78888034820557	2007	"RCO"	497.935453718985	285134.224	118976.90625	"15914"	"74561"	74446	"dk"	"dk"	74446	74446	74446	"dk"
"Sonderborg"	"DK540"	54.908748626709	9.78888034820557	2007	"TRO_noRES"	497.935453718985	179168.47	148893.921875	"15914"	"74561"	74446	"dk"	"dk"	74446	74446	74446	"dk"
"Sonderborg"	"DK540"	54.908748626709	9.78888034820557	2015	"RCO"	497.935453718985	40641.261	100325.7734375	"15914"	"74561"	74446	"dk"	"dk"	74446	74446	74446	"dk"
"Sonderborg"	"DK540"	54.908748626709	9.78888034820557	2015	"TRO_noRES"	497.935453718985	134646.756	133315.421875	"15914"	"74561"	74446	"dk"	"dk"	74446	74446	74446	"dk"
"Sonderborg"	"DK540"	54.908748626709	9.78888034820557	2019	"RCO"	497.935453718985	103349.88	91780.609375	"15914"	"74561"	74446	"dk"	"dk"	74446	74446	74446	"dk"
"Sonderborg"	"DK540"	54.908748626709	9.78888034820557	2019	"TRO_noRES"	497.935453718985	138723.025	135718.484375	"15914"	"74561"	74446	"dk"	"dk"	74446	74446	74446	"dk"
"Horsens"	"DK615"	55.8602409362793	9.84862995147705	2007	"RCO"	524.299780628175	127866.27	129543.3046875	"15385"	"90370"	80000	"dk"	"dk"	80000	80000	80000	"dk"
"Horsens"	"DK615"	55.8602409362793	9.84862995147705	2007	"TRO_noRES"	524.299780628175	193776.691	156603.375	"15385"	"90370"	80000	"dk"	"dk"	80000	80000	80000	"dk"
"Holstebro"	"DK661"	56.3602981567383	8.61623001098633	2007	"TRO_noRES"	802.100280281772	142501.942	159298.3125	"15706"	"58504"	57251	"dk"	"dk"	57251	57251	57251	"dk"
"Holstebro"	"DK661"	56.3602981567383	8.61623001098633	2007	"RCO"	802.100280281772	41616.31	109338.875	"15706"	"58504"	57251	"dk"	"dk"	57251	57251	57251	"dk"
"Holstebro"	"DK661"	56.3602981567383	8.61623001098633	2011	"TRO_noRES"	802.100280281772	129008.715	146349.390625	"15706"	"58504"	57251	"dk"	"dk"	57251	57251	57251	"dk"
"Holstebro"	"DK661"	56.3602981567383	8.61623001098633	2011	"RCO"	802.100280281772	54902.434	102465.4296875	"15706"	"58504"	57251	"dk"	"dk"	57251	57251	57251	"dk"
"Holstebro"	"DK661"	56.3602981567383	8.61623001098633	2015	"RCO"	802.100280281772	39407.273	100235.625	"15706"	"58504"	57251	"dk"	"dk"	57251	57251	57251	"dk"
"Holstebro"	"DK661"	56.3602981567383	8.61623001098633	2015	"TRO_noRES"	802.100280281772	131665.224	141425.390625	"15706"	"58504"	57251	"dk"	"dk"	57251	57251	57251	"dk"
"Holstebro"	"DK661"	56.3602981567383	8.61623001098633	2017	"TRO_noRES"	802.100280281772	129199.185	143332.953125	"15706"	"58504"	57251	"dk"	"dk"	57251	57251	57251	"dk"
"Holstebro"	"DK661"	56.3602981567383	8.61623001098633	2017	"RCO"	802.100280281772	34640.863	100225.21875	"15706"	"58504"	57251	"dk"	"dk"	57251	57251	57251	"dk"
"Frederikshavn"	"DK813"	57.3739013671875	10.7227001190186	2007	"RCO"	651.914827161537	54211.606	71729.8125	"14247"	"59987"	61576	"dk"	"dk"	61576	61576	61576	"dk"
"Aalborg"	"DK851"	57.2550010681152	9.55179977416992	2012	"RCO"	1138.43404599526	110189.595	268841.375	"18362"	"215312"	205809	"dk"	"dk"	205809	205809	205809	"dk"
"Aalborg"	"DK851"	57.2550010681152	9.55179977416992	2012	"TRO_noRES"	1138.43404599526	497752.222	323143.40625	"18362"	"215312"	205809	"dk"	"dk"	205809	205809	205809	"dk"
"Hjørring"	"DK860"	57	10	2010	"RCO"	925.526441603922	454.896	131008.1953125	"17721"	"64665"	65767	"dk"	"dk"	65767	65767	65767	"dk"
"Hjørring"	"DK860"	57	10	2010	"TRO_noRES"	925.526441603922	159847.654	209414.390625	"17721"	"64665"	65767	"dk"	"dk"	65767	65767	65767	"dk"
"Tallinn"	"EE784"	59.4332008361816	24.7446994781494	2007	"RCO"	159.527359376355	163275.076	143329.28125	"11947"	"434562"	445000	"ee"	"ee"	445000	445000	445000	"ee"
"Tallinn"	"EE784"	59.4332008361816	24.7446994781494	2007	"TRO_noRES"	159.527359376355	983232.6	123734.25	"11947"	"434562"	445000	"ee"	"ee"	445000	445000	445000	"ee"
"Tallinn"	"EE784"	59.4332008361816	24.7446994781494	2011	"TRO_noRES"	159.527359376355	863937.14	118087.6171875	"11947"	"434562"	445000	"ee"	"ee"	445000	445000	445000	"ee"
"Tallinn"	"EE784"	59.4332008361816	24.7446994781494	2011	"RCO"	159.527359376355	128546.208	139970.234375	"11947"	"434562"	445000	"ee"	"ee"	445000	445000	445000	"ee"
"Tallinn"	"EE784"	59.4332008361816	24.7446994781494	2015	"RCO"	159.527359376355	339095	148538.59375	"11947"	"434562"	445000	"ee"	"ee"	445000	445000	445000	"ee"
"Tallinn"	"EE784"	59.4332008361816	24.7446994781494	2015	"TRO_noRES"	159.527359376355	706045	123281.2421875	"11947"	"434562"	445000	"ee"	"ee"	445000	445000	445000	"ee"
"Tartu"	"EE793"	58.3806800842285	26.7250099182129	2010	"TRO_noRES"	152.480599270672	65837.271	32159.646484375	"17867"	"96974"	97666	"ee"	"ee"	97666	97666	97666	"ee"
"Katerini"	"EL11010101,EL11010603,EL11010602,EL11010601,EL11010505,EL11010504,EL11010503,EL11010502,EL11010501,EL11010403,EL11010402,EL11010401,EL11010305,EL11010304,EL11010303,EL11010302,EL11010301,EL11010208,EL11010207,EL11010206,EL11010205,EL11010204,EL11010203,EL11010202,EL11010201,EL11010105,EL11010104,EL11010103,EL11010102"	40.2762184143066	22.5164794921875	2012	"TRO_noRES"	682.617552736363	88172.5568	97216.09375	"20398"	"85851"	86170	"gr"	"gr"	86170	86170	86170	"gr"
"Katerini"	"EL11010101,EL11010603,EL11010602,EL11010601,EL11010505,EL11010504,EL11010503,EL11010502,EL11010501,EL11010403,EL11010402,EL11010401,EL11010305,EL11010304,EL11010303,EL11010302,EL11010301,EL11010208,EL11010207,EL11010206,EL11010205,EL11010204,EL11010203,EL11010202,EL11010201,EL11010105,EL11010104,EL11010103,EL11010102"	40.2762184143066	22.5164794921875	2012	"RCO"	682.617552736363	43022.1898	84182.609375	"20398"	"85851"	86170	"gr"	"gr"	86170	86170	86170	"gr"
"Kozani"	"EL14010512,EL14010511,EL14010510,EL14010509,EL14010508,EL14010507,EL14010506,EL14010505,EL14010504,EL14010503,EL14010502,EL14010501,EL14010408,EL14010407,EL14010406,EL14010405,EL14010404,EL14010403,EL14010402,EL14010401,EL14010304,EL14010303,EL14010302,EL14010301,EL14010207,EL14010206,EL14010205,EL14010204,EL14010203,EL14010202,EL14010201,EL14010121,EL14010120,EL14010119,EL14010118,EL14010117,EL14010116,EL14010115,EL14010114,EL14010113,EL14010112,EL14010111,EL14010110,EL14010109,EL14010108,EL14010107,EL14010106,EL14010105,EL14010104,EL14010103,EL14010102,EL14010101"	40.3008361081661	21.7881202697754	2010	"TRO_noRES"	1072.16469844572	65705.74413	243753.34375	"15539"	"71388"	71388	"gr"	"gr"	71388	71388	71388	"gr"
"Kozani"	"EL14010512,EL14010511,EL14010510,EL14010509,EL14010508,EL14010507,EL14010506,EL14010505,EL14010504,EL14010503,EL14010502,EL14010501,EL14010408,EL14010407,EL14010406,EL14010405,EL14010404,EL14010403,EL14010402,EL14010401,EL14010304,EL14010303,EL14010302,EL14010301,EL14010207,EL14010206,EL14010205,EL14010204,EL14010203,EL14010202,EL14010201,EL14010121,EL14010120,EL14010119,EL14010118,EL14010117,EL14010116,EL14010115,EL14010114,EL14010113,EL14010112,EL14010111,EL14010110,EL14010109,EL14010108,EL14010107,EL14010106,EL14010105,EL14010104,EL14010103,EL14010102,EL14010101"	40.3008361081661	21.7881202697754	2010	"RCO"	1072.16469844572	80147.14953	84777.7265625	"15539"	"71388"	71388	"gr"	"gr"	71388	71388	71388	"gr"
"Kozani"	"EL14010512,EL14010511,EL14010510,EL14010509,EL14010508,EL14010507,EL14010506,EL14010505,EL14010504,EL14010503,EL14010502,EL14010501,EL14010408,EL14010407,EL14010406,EL14010405,EL14010404,EL14010403,EL14010402,EL14010401,EL14010304,EL14010303,EL14010302,EL14010301,EL14010207,EL14010206,EL14010205,EL14010204,EL14010203,EL14010202,EL14010201,EL14010121,EL14010120,EL14010119,EL14010118,EL14010117,EL14010116,EL14010115,EL14010114,EL14010113,EL14010112,EL14010111,EL14010110,EL14010109,EL14010108,EL14010107,EL14010106,EL14010105,EL14010104,EL14010103,EL14010102,EL14010101"	40.3008361081661	21.7881202697754	2011	"RCO"	1072.16469844572	73881.84768	104106.5546875	"15539"	"71388"	71388	"gr"	"gr"	71388	71388	71388	"gr"
"Kozani"	"EL14010512,EL14010511,EL14010510,EL14010509,EL14010508,EL14010507,EL14010506,EL14010505,EL14010504,EL14010503,EL14010502,EL14010501,EL14010408,EL14010407,EL14010406,EL14010405,EL14010404,EL14010403,EL14010402,EL14010401,EL14010304,EL14010303,EL14010302,EL14010301,EL14010207,EL14010206,EL14010205,EL14010204,EL14010203,EL14010202,EL14010201,EL14010121,EL14010120,EL14010119,EL14010118,EL14010117,EL14010116,EL14010115,EL14010114,EL14010113,EL14010112,EL14010111,EL14010110,EL14010109,EL14010108,EL14010107,EL14010106,EL14010105,EL14010104,EL14010103,EL14010102,EL14010101"	40.3008361081661	21.7881202697754	2011	"TRO_noRES"	1072.16469844572	66385.10328	221289.171875	"15539"	"71388"	71388	"gr"	"gr"	71388	71388	71388	"gr"
"Kozani"	"EL14010512,EL14010511,EL14010510,EL14010509,EL14010508,EL14010507,EL14010506,EL14010505,EL14010504,EL14010503,EL14010502,EL14010501,EL14010408,EL14010407,EL14010406,EL14010405,EL14010404,EL14010403,EL14010402,EL14010401,EL14010304,EL14010303,EL14010302,EL14010301,EL14010207,EL14010206,EL14010205,EL14010204,EL14010203,EL14010202,EL14010201,EL14010121,EL14010120,EL14010119,EL14010118,EL14010117,EL14010116,EL14010115,EL14010114,EL14010113,EL14010112,EL14010111,EL14010110,EL14010109,EL14010108,EL14010107,EL14010106,EL14010105,EL14010104,EL14010103,EL14010102,EL14010101"	40.3008361081661	21.7881202697754	2012	"RCO"	1072.16469844572	50994.93609	91449.7109375	"15539"	"71388"	71388	"gr"	"gr"	71388	71388	71388	"gr"
"Kozani"	"EL14010512,EL14010511,EL14010510,EL14010509,EL14010508,EL14010507,EL14010506,EL14010505,EL14010504,EL14010503,EL14010502,EL14010501,EL14010408,EL14010407,EL14010406,EL14010405,EL14010404,EL14010403,EL14010402,EL14010401,EL14010304,EL14010303,EL14010302,EL14010301,EL14010207,EL14010206,EL14010205,EL14010204,EL14010203,EL14010202,EL14010201,EL14010121,EL14010120,EL14010119,EL14010118,EL14010117,EL14010116,EL14010115,EL14010114,EL14010113,EL14010112,EL14010111,EL14010110,EL14010109,EL14010108,EL14010107,EL14010106,EL14010105,EL14010104,EL14010103,EL14010102,EL14010101"	40.3008361081661	21.7881202697754	2012	"TRO_noRES"	1072.16469844572	65762.90544	178965.640625	"15539"	"71388"	71388	"gr"	"gr"	71388	71388	71388	"gr"
